main.py --seed 7

Namespace(algo='q-learning', convg=0.5, env='tokens-v0', eps_final=0.01, eps_frames=1200, eps_start=1.0, frames=3000, games=500, gamma=0.99, log_interval=1, lr=1e-05, model=None, save_interval=1, seed=7)

Environments loaded

Training status loaded

U 3 | F 3 | G 1 | D 0 | EPS 0.998 | L 0.485 | R 1.000 | Avg L 0.485 | Avg R 1.000
U 2176 | F 2176 | G 725 | D 1 | EPS 0.010 | L 30.629 | R 404.000 | Avg L 0.042 | Avg R 0.557
U 2177 | F 2177 | G 725 | D 1 | EPS 0.010 | L 30.629 | R 404.000 | Avg L 0.042 | Avg R 0.557
U 2178 | F 2178 | G 725 | D 1 | EPS 0.010 | L 30.629 | R 404.000 | Avg L 0.042 | Avg R 0.557
U 2178 | F 2178 | G 726 | D 1 | EPS 0.010 | L 31.114 | R 405.000 | Avg L 0.043 | Avg R 0.558
U 2179 | F 2179 | G 726 | D 1 | EPS 0.010 | L 31.114 | R 405.000 | Avg L 0.043 | Avg R 0.558
U 2180 | F 2180 | G 726 | D 1 | EPS 0.010 | L 31.114 | R 405.000 | Avg L 0.043 | Avg R 0.558
U 2181 | F 2181 | G 726 | D 1 | EPS 0.010 | L 31.114 | R 405.000 | Avg L 0.043 | Avg R 0.558
U 2181 | F 2181 | G 727 | D 1 | EPS 0.010 | L 31.599 | R 406.000 | Avg L 0.043 | Avg R 0.558
U 2182 | F 2182 | G 727 | D 1 | EPS 0.010 | L 31.599 | R 406.000 | Avg L 0.043 | Avg R 0.558
U 2183 | F 2183 | G 727 | D 1 | EPS 0.010 | L 31.599 | R 406.000 | Avg L 0.043 | Avg R 0.558
U 2184 | F 2184 | G 727 | D 1 | EPS 0.010 | L 31.599 | R 406.000 | Avg L 0.043 | Avg R 0.558
U 2184 | F 2184 | G 728 | D 1 | EPS 0.010 | L 32.084 | R 407.000 | Avg L 0.044 | Avg R 0.559
U 2185 | F 2185 | G 728 | D 1 | EPS 0.010 | L 32.084 | R 407.000 | Avg L 0.044 | Avg R 0.559
U 2186 | F 2186 | G 728 | D 1 | EPS 0.010 | L 32.084 | R 407.000 | Avg L 0.044 | Avg R 0.559
U 2187 | F 2187 | G 728 | D 1 | EPS 0.010 | L 32.084 | R 407.000 | Avg L 0.044 | Avg R 0.559
U 2187 | F 2187 | G 729 | D 1 | EPS 0.010 | L 32.569 | R 408.000 | Avg L 0.045 | Avg R 0.560
U 2188 | F 2188 | G 729 | D 1 | EPS 0.010 | L 32.569 | R 408.000 | Avg L 0.045 | Avg R 0.560
U 2189 | F 2189 | G 729 | D 1 | EPS 0.010 | L 32.569 | R 408.000 | Avg L 0.045 | Avg R 0.560
U 2190 | F 2190 | G 729 | D 1 | EPS 0.010 | L 32.569 | R 408.000 | Avg L 0.045 | Avg R 0.560
U 2190 | F 2190 | G 730 | D 1 | EPS 0.010 | L 33.054 | R 409.000 | Avg L 0.045 | Avg R 0.560
U 2191 | F 2191 | G 730 | D 1 | EPS 0.010 | L 33.054 | R 409.000 | Avg L 0.045 | Avg R 0.560
U 2192 | F 2192 | G 730 | D 1 | EPS 0.010 | L 33.054 | R 409.000 | Avg L 0.045 | Avg R 0.560
U 2193 | F 2193 | G 730 | D 1 | EPS 0.010 | L 33.054 | R 409.000 | Avg L 0.045 | Avg R 0.560
U 2193 | F 2193 | G 731 | D 1 | EPS 0.010 | L 33.539 | R 410.000 | Avg L 0.046 | Avg R 0.561
U 2194 | F 2194 | G 731 | D 1 | EPS 0.010 | L 33.539 | R 410.000 | Avg L 0.046 | Avg R 0.561
U 2195 | F 2195 | G 731 | D 1 | EPS 0.010 | L 33.539 | R 410.000 | Avg L 0.046 | Avg R 0.561
U 2196 | F 2196 | G 731 | D 1 | EPS 0.010 | L 33.539 | R 410.000 | Avg L 0.046 | Avg R 0.561
U 2196 | F 2196 | G 732 | D 1 | EPS 0.010 | L 33.024 | R 410.000 | Avg L 0.045 | Avg R 0.560
U 2197 | F 2197 | G 732 | D 1 | EPS 0.010 | L 33.024 | R 410.000 | Avg L 0.045 | Avg R 0.560
U 2198 | F 2198 | G 732 | D 1 | EPS 0.010 | L 33.024 | R 410.000 | Avg L 0.045 | Avg R 0.560
U 2199 | F 2199 | G 732 | D 1 | EPS 0.010 | L 33.024 | R 410.000 | Avg L 0.045 | Avg R 0.560
U 2199 | F 2199 | G 733 | D 1 | EPS 0.010 | L 33.509 | R 411.000 | Avg L 0.046 | Avg R 0.561
U 2200 | F 2200 | G 733 | D 1 | EPS 0.010 | L 33.509 | R 411.000 | Avg L 0.046 | Avg R 0.561
U 2201 | F 2201 | G 733 | D 1 | EPS 0.010 | L 33.509 | R 411.000 | Avg L 0.046 | Avg R 0.561
U 2202 | F 2202 | G 733 | D 1 | EPS 0.010 | L 33.509 | R 411.000 | Avg L 0.046 | Avg R 0.561
U 2202 | F 2202 | G 734 | D 1 | EPS 0.010 | L 33.994 | R 412.000 | Avg L 0.046 | Avg R 0.561
U 2203 | F 2203 | G 734 | D 1 | EPS 0.010 | L 33.994 | R 412.000 | Avg L 0.046 | Avg R 0.561
U 2204 | F 2204 | G 734 | D 1 | EPS 0.010 | L 33.994 | R 412.000 | Avg L 0.046 | Avg R 0.561
U 2205 | F 2205 | G 734 | D 1 | EPS 0.010 | L 33.994 | R 412.000 | Avg L 0.046 | Avg R 0.561
U 2205 | F 2205 | G 735 | D 1 | EPS 0.010 | L 34.479 | R 413.000 | Avg L 0.047 | Avg R 0.562
U 2206 | F 2206 | G 735 | D 1 | EPS 0.010 | L 34.479 | R 413.000 | Avg L 0.047 | Avg R 0.562
U 2207 | F 2207 | G 735 | D 1 | EPS 0.010 | L 34.479 | R 413.000 | Avg L 0.047 | Avg R 0.562
U 2208 | F 2208 | G 735 | D 1 | EPS 0.010 | L 34.479 | R 413.000 | Avg L 0.047 | Avg R 0.562
U 2208 | F 2208 | G 736 | D 1 | EPS 0.010 | L 33.964 | R 413.000 | Avg L 0.046 | Avg R 0.561
U 2209 | F 2209 | G 736 | D 1 | EPS 0.010 | L 33.964 | R 413.000 | Avg L 0.046 | Avg R 0.561
U 2210 | F 2210 | G 736 | D 1 | EPS 0.010 | L 33.964 | R 413.000 | Avg L 0.046 | Avg R 0.561
U 2211 | F 2211 | G 736 | D 1 | EPS 0.010 | L 33.964 | R 413.000 | Avg L 0.046 | Avg R 0.561
U 2211 | F 2211 | G 737 | D 1 | EPS 0.010 | L 34.449 | R 414.000 | Avg L 0.047 | Avg R 0.562
U 2212 | F 2212 | G 737 | D 1 | EPS 0.010 | L 34.449 | R 414.000 | Avg L 0.047 | Avg R 0.562
U 2213 | F 2213 | G 737 | D 1 | EPS 0.010 | L 34.449 | R 414.000 | Avg L 0.047 | Avg R 0.562
U 2214 | F 2214 | G 737 | D 1 | EPS 0.010 | L 34.449 | R 414.000 | Avg L 0.047 | Avg R 0.562
U 2214 | F 2214 | G 738 | D 1 | EPS 0.010 | L 34.934 | R 415.000 | Avg L 0.047 | Avg R 0.562
U 2215 | F 2215 | G 738 | D 1 | EPS 0.010 | L 34.934 | R 415.000 | Avg L 0.047 | Avg R 0.562
U 2216 | F 2216 | G 738 | D 1 | EPS 0.010 | L 34.934 | R 415.000 | Avg L 0.047 | Avg R 0.562
U 2217 | F 2217 | G 738 | D 1 | EPS 0.010 | L 34.934 | R 415.000 | Avg L 0.047 | Avg R 0.562
U 2217 | F 2217 | G 739 | D 1 | EPS 0.010 | L 34.419 | R 415.000 | Avg L 0.047 | Avg R 0.562
U 2218 | F 2218 | G 739 | D 1 | EPS 0.010 | L 34.419 | R 415.000 | Avg L 0.047 | Avg R 0.562
U 2219 | F 2219 | G 739 | D 1 | EPS 0.010 | L 34.419 | R 415.000 | Avg L 0.047 | Avg R 0.562
U 2220 | F 2220 | G 739 | D 1 | EPS 0.010 | L 34.419 | R 415.000 | Avg L 0.047 | Avg R 0.562
U 2220 | F 2220 | G 740 | D 1 | EPS 0.010 | L 34.904 | R 416.000 | Avg L 0.047 | Avg R 0.562
U 2221 | F 2221 | G 740 | D 1 | EPS 0.010 | L 34.904 | R 416.000 | Avg L 0.047 | Avg R 0.562
U 2222 | F 2222 | G 740 | D 1 | EPS 0.010 | L 34.904 | R 416.000 | Avg L 0.047 | Avg R 0.562
U 2223 | F 2223 | G 740 | D 1 | EPS 0.010 | L 34.904 | R 416.000 | Avg L 0.047 | Avg R 0.562
U 2223 | F 2223 | G 741 | D 1 | EPS 0.010 | L 35.389 | R 417.000 | Avg L 0.048 | Avg R 0.563
U 2224 | F 2224 | G 741 | D 1 | EPS 0.010 | L 35.389 | R 417.000 | Avg L 0.048 | Avg R 0.563
U 2225 | F 2225 | G 741 | D 1 | EPS 0.010 | L 35.389 | R 417.000 | Avg L 0.048 | Avg R 0.563
U 2226 | F 2226 | G 741 | D 1 | EPS 0.010 | L 35.389 | R 417.000 | Avg L 0.048 | Avg R 0.563
U 2226 | F 2226 | G 742 | D 1 | EPS 0.010 | L 34.874 | R 417.000 | Avg L 0.047 | Avg R 0.562
U 2227 | F 2227 | G 742 | D 1 | EPS 0.010 | L 34.874 | R 417.000 | Avg L 0.047 | Avg R 0.562
U 2228 | F 2228 | G 742 | D 1 | EPS 0.010 | L 34.874 | R 417.000 | Avg L 0.047 | Avg R 0.562
U 2229 | F 2229 | G 742 | D 1 | EPS 0.010 | L 34.874 | R 417.000 | Avg L 0.047 | Avg R 0.562
U 2229 | F 2229 | G 743 | D 1 | EPS 0.010 | L 35.359 | R 418.000 | Avg L 0.048 | Avg R 0.563
U 2230 | F 2230 | G 743 | D 1 | EPS 0.010 | L 35.359 | R 418.000 | Avg L 0.048 | Avg R 0.563
U 2231 | F 2231 | G 743 | D 1 | EPS 0.010 | L 35.359 | R 418.000 | Avg L 0.048 | Avg R 0.563
U 2232 | F 2232 | G 743 | D 1 | EPS 0.010 | L 35.359 | R 418.000 | Avg L 0.048 | Avg R 0.563
U 2232 | F 2232 | G 744 | D 1 | EPS 0.010 | L 35.844 | R 419.000 | Avg L 0.048 | Avg R 0.563
U 2233 | F 2233 | G 744 | D 1 | EPS 0.010 | L 35.844 | R 419.000 | Avg L 0.048 | Avg R 0.563
U 2234 | F 2234 | G 744 | D 1 | EPS 0.010 | L 35.844 | R 419.000 | Avg L 0.048 | Avg R 0.563
U 2235 | F 2235 | G 744 | D 1 | EPS 0.010 | L 35.844 | R 419.000 | Avg L 0.048 | Avg R 0.563
U 2235 | F 2235 | G 745 | D 1 | EPS 0.010 | L 35.329 | R 419.000 | Avg L 0.047 | Avg R 0.562
U 2236 | F 2236 | G 745 | D 1 | EPS 0.010 | L 35.329 | R 419.000 | Avg L 0.047 | Avg R 0.562
U 2237 | F 2237 | G 745 | D 1 | EPS 0.010 | L 35.329 | R 419.000 | Avg L 0.047 | Avg R 0.562
U 2238 | F 2238 | G 745 | D 1 | EPS 0.010 | L 35.329 | R 419.000 | Avg L 0.047 | Avg R 0.562
U 2238 | F 2238 | G 746 | D 1 | EPS 0.010 | L 35.814 | R 420.000 | Avg L 0.048 | Avg R 0.563
U 2239 | F 2239 | G 746 | D 1 | EPS 0.010 | L 35.814 | R 420.000 | Avg L 0.048 | Avg R 0.563
U 2240 | F 2240 | G 746 | D 1 | EPS 0.010 | L 35.814 | R 420.000 | Avg L 0.048 | Avg R 0.563
U 2241 | F 2241 | G 746 | D 1 | EPS 0.010 | L 35.814 | R 420.000 | Avg L 0.048 | Avg R 0.563
U 2241 | F 2241 | G 747 | D 1 | EPS 0.010 | L 36.299 | R 421.000 | Avg L 0.049 | Avg R 0.564
U 2242 | F 2242 | G 747 | D 1 | EPS 0.010 | L 36.299 | R 421.000 | Avg L 0.049 | Avg R 0.564
U 2243 | F 2243 | G 747 | D 1 | EPS 0.010 | L 36.299 | R 421.000 | Avg L 0.049 | Avg R 0.564
U 2244 | F 2244 | G 747 | D 1 | EPS 0.010 | L 36.299 | R 421.000 | Avg L 0.049 | Avg R 0.564
U 2244 | F 2244 | G 748 | D 1 | EPS 0.010 | L 35.784 | R 421.000 | Avg L 0.048 | Avg R 0.563
U 2245 | F 2245 | G 748 | D 1 | EPS 0.010 | L 35.784 | R 421.000 | Avg L 0.048 | Avg R 0.563
U 2246 | F 2246 | G 748 | D 1 | EPS 0.010 | L 35.784 | R 421.000 | Avg L 0.048 | Avg R 0.563
U 2247 | F 2247 | G 748 | D 1 | EPS 0.010 | L 35.784 | R 421.000 | Avg L 0.048 | Avg R 0.563
U 2247 | F 2247 | G 749 | D 1 | EPS 0.010 | L 36.269 | R 422.000 | Avg L 0.048 | Avg R 0.563
U 2248 | F 2248 | G 749 | D 1 | EPS 0.010 | L 36.269 | R 422.000 | Avg L 0.048 | Avg R 0.563
U 2249 | F 2249 | G 749 | D 1 | EPS 0.010 | L 36.269 | R 422.000 | Avg L 0.048 | Avg R 0.563
U 2250 | F 2250 | G 749 | D 1 | EPS 0.010 | L 36.269 | R 422.000 | Avg L 0.048 | Avg R 0.563
U 2250 | F 2250 | G 750 | D 1 | EPS 0.010 | L 36.754 | R 423.000 | Avg L 0.049 | Avg R 0.564
U 2251 | F 2251 | G 750 | D 1 | EPS 0.010 | L 36.754 | R 423.000 | Avg L 0.049 | Avg R 0.564
U 2252 | F 2252 | G 750 | D 1 | EPS 0.010 | L 36.754 | R 423.000 | Avg L 0.049 | Avg R 0.564
U 2253 | F 2253 | G 750 | D 1 | EPS 0.010 | L 36.754 | R 423.000 | Avg L 0.049 | Avg R 0.564
U 2253 | F 2253 | G 751 | D 1 | EPS 0.010 | L 37.239 | R 424.000 | Avg L 0.050 | Avg R 0.565
U 2254 | F 2254 | G 751 | D 1 | EPS 0.010 | L 37.239 | R 424.000 | Avg L 0.050 | Avg R 0.565
U 2255 | F 2255 | G 751 | D 1 | EPS 0.010 | L 37.239 | R 424.000 | Avg L 0.050 | Avg R 0.565
U 2256 | F 2256 | G 751 | D 1 | EPS 0.010 | L 37.239 | R 424.000 | Avg L 0.050 | Avg R 0.565
U 2256 | F 2256 | G 752 | D 1 | EPS 0.010 | L 37.724 | R 425.000 | Avg L 0.050 | Avg R 0.565
U 2257 | F 2257 | G 752 | D 1 | EPS 0.010 | L 37.724 | R 425.000 | Avg L 0.050 | Avg R 0.565
U 2258 | F 2258 | G 752 | D 1 | EPS 0.010 | L 37.724 | R 425.000 | Avg L 0.050 | Avg R 0.565
U 2259 | F 2259 | G 752 | D 1 | EPS 0.010 | L 37.724 | R 425.000 | Avg L 0.050 | Avg R 0.565
U 2259 | F 2259 | G 753 | D 1 | EPS 0.010 | L 38.209 | R 426.000 | Avg L 0.051 | Avg R 0.566
U 2260 | F 2260 | G 753 | D 1 | EPS 0.010 | L 38.209 | R 426.000 | Avg L 0.051 | Avg R 0.566
U 2261 | F 2261 | G 753 | D 1 | EPS 0.010 | L 38.209 | R 426.000 | Avg L 0.051 | Avg R 0.566
U 2262 | F 2262 | G 753 | D 1 | EPS 0.010 | L 38.209 | R 426.000 | Avg L 0.051 | Avg R 0.566
U 2262 | F 2262 | G 754 | D 1 | EPS 0.010 | L 37.694 | R 426.000 | Avg L 0.050 | Avg R 0.565
U 2263 | F 2263 | G 754 | D 1 | EPS 0.010 | L 37.694 | R 426.000 | Avg L 0.050 | Avg R 0.565
U 2264 | F 2264 | G 754 | D 1 | EPS 0.010 | L 37.694 | R 426.000 | Avg L 0.050 | Avg R 0.565
U 2265 | F 2265 | G 754 | D 1 | EPS 0.010 | L 37.694 | R 426.000 | Avg L 0.050 | Avg R 0.565
U 2265 | F 2265 | G 755 | D 1 | EPS 0.010 | L 37.179 | R 426.000 | Avg L 0.049 | Avg R 0.564
U 2266 | F 2266 | G 755 | D 1 | EPS 0.010 | L 37.179 | R 426.000 | Avg L 0.049 | Avg R 0.564
U 2267 | F 2267 | G 755 | D 1 | EPS 0.010 | L 37.179 | R 426.000 | Avg L 0.049 | Avg R 0.564
U 2268 | F 2268 | G 755 | D 1 | EPS 0.010 | L 37.179 | R 426.000 | Avg L 0.049 | Avg R 0.564
U 2268 | F 2268 | G 756 | D 1 | EPS 0.010 | L 36.664 | R 426.000 | Avg L 0.048 | Avg R 0.563
U 2269 | F 2269 | G 756 | D 1 | EPS 0.010 | L 36.664 | R 426.000 | Avg L 0.048 | Avg R 0.563
U 2270 | F 2270 | G 756 | D 1 | EPS 0.010 | L 36.664 | R 426.000 | Avg L 0.048 | Avg R 0.563
U 2271 | F 2271 | G 756 | D 1 | EPS 0.010 | L 36.664 | R 426.000 | Avg L 0.048 | Avg R 0.563
U 2271 | F 2271 | G 757 | D 1 | EPS 0.010 | L 37.149 | R 427.000 | Avg L 0.049 | Avg R 0.564
U 2272 | F 2272 | G 757 | D 1 | EPS 0.010 | L 37.149 | R 427.000 | Avg L 0.049 | Avg R 0.564
U 2273 | F 2273 | G 757 | D 1 | EPS 0.010 | L 37.149 | R 427.000 | Avg L 0.049 | Avg R 0.564
U 2274 | F 2274 | G 757 | D 1 | EPS 0.010 | L 37.149 | R 427.000 | Avg L 0.049 | Avg R 0.564
U 2274 | F 2274 | G 758 | D 1 | EPS 0.010 | L 37.634 | R 428.000 | Avg L 0.050 | Avg R 0.565
U 2275 | F 2275 | G 758 | D 1 | EPS 0.010 | L 37.634 | R 428.000 | Avg L 0.050 | Avg R 0.565
U 2276 | F 2276 | G 758 | D 1 | EPS 0.010 | L 37.634 | R 428.000 | Avg L 0.050 | Avg R 0.565
U 2277 | F 2277 | G 758 | D 1 | EPS 0.010 | L 37.634 | R 428.000 | Avg L 0.050 | Avg R 0.565
U 2277 | F 2277 | G 759 | D 1 | EPS 0.010 | L 38.119 | R 429.000 | Avg L 0.050 | Avg R 0.565
U 2278 | F 2278 | G 759 | D 1 | EPS 0.010 | L 38.119 | R 429.000 | Avg L 0.050 | Avg R 0.565
U 2279 | F 2279 | G 759 | D 1 | EPS 0.010 | L 38.119 | R 429.000 | Avg L 0.050 | Avg R 0.565
U 2280 | F 2280 | G 759 | D 1 | EPS 0.010 | L 38.119 | R 429.000 | Avg L 0.050 | Avg R 0.565
U 2280 | F 2280 | G 760 | D 1 | EPS 0.010 | L 38.604 | R 430.000 | Avg L 0.051 | Avg R 0.566
U 2281 | F 2281 | G 760 | D 1 | EPS 0.010 | L 38.604 | R 430.000 | Avg L 0.051 | Avg R 0.566
U 2282 | F 2282 | G 760 | D 1 | EPS 0.010 | L 38.604 | R 430.000 | Avg L 0.051 | Avg R 0.566
U 2283 | F 2283 | G 760 | D 1 | EPS 0.010 | L 38.604 | R 430.000 | Avg L 0.051 | Avg R 0.566
U 2283 | F 2283 | G 761 | D 1 | EPS 0.010 | L 39.089 | R 431.000 | Avg L 0.051 | Avg R 0.566
U 2284 | F 2284 | G 761 | D 1 | EPS 0.010 | L 39.089 | R 431.000 | Avg L 0.051 | Avg R 0.566
U 2285 | F 2285 | G 761 | D 1 | EPS 0.010 | L 39.089 | R 431.000 | Avg L 0.051 | Avg R 0.566
U 2286 | F 2286 | G 761 | D 1 | EPS 0.010 | L 39.089 | R 431.000 | Avg L 0.051 | Avg R 0.566
U 2286 | F 2286 | G 762 | D 1 | EPS 0.010 | L 38.574 | R 431.000 | Avg L 0.051 | Avg R 0.566
U 2287 | F 2287 | G 762 | D 1 | EPS 0.010 | L 38.574 | R 431.000 | Avg L 0.051 | Avg R 0.566
U 2288 | F 2288 | G 762 | D 1 | EPS 0.010 | L 38.574 | R 431.000 | Avg L 0.051 | Avg R 0.566
U 2289 | F 2289 | G 762 | D 1 | EPS 0.010 | L 38.574 | R 431.000 | Avg L 0.051 | Avg R 0.566
U 2289 | F 2289 | G 763 | D 1 | EPS 0.010 | L 38.059 | R 431.000 | Avg L 0.050 | Avg R 0.565
U 2290 | F 2290 | G 763 | D 1 | EPS 0.010 | L 38.059 | R 431.000 | Avg L 0.050 | Avg R 0.565
U 2291 | F 2291 | G 763 | D 1 | EPS 0.010 | L 38.059 | R 431.000 | Avg L 0.050 | Avg R 0.565
U 2292 | F 2292 | G 763 | D 1 | EPS 0.010 | L 38.059 | R 431.000 | Avg L 0.050 | Avg R 0.565
U 2292 | F 2292 | G 764 | D 1 | EPS 0.010 | L 38.544 | R 432.000 | Avg L 0.050 | Avg R 0.565
U 2293 | F 2293 | G 764 | D 1 | EPS 0.010 | L 38.544 | R 432.000 | Avg L 0.050 | Avg R 0.565
U 2294 | F 2294 | G 764 | D 1 | EPS 0.010 | L 38.544 | R 432.000 | Avg L 0.050 | Avg R 0.565
U 2295 | F 2295 | G 764 | D 1 | EPS 0.010 | L 38.544 | R 432.000 | Avg L 0.050 | Avg R 0.565
U 2295 | F 2295 | G 765 | D 1 | EPS 0.010 | L 38.029 | R 432.000 | Avg L 0.050 | Avg R 0.565
U 2296 | F 2296 | G 765 | D 1 | EPS 0.010 | L 38.029 | R 432.000 | Avg L 0.050 | Avg R 0.565
U 2297 | F 2297 | G 765 | D 1 | EPS 0.010 | L 38.029 | R 432.000 | Avg L 0.050 | Avg R 0.565
U 2298 | F 2298 | G 765 | D 1 | EPS 0.010 | L 38.029 | R 432.000 | Avg L 0.050 | Avg R 0.565
U 2298 | F 2298 | G 766 | D 1 | EPS 0.010 | L 38.514 | R 433.000 | Avg L 0.050 | Avg R 0.565
U 2299 | F 2299 | G 766 | D 1 | EPS 0.010 | L 38.514 | R 433.000 | Avg L 0.050 | Avg R 0.565
U 2300 | F 2300 | G 766 | D 1 | EPS 0.010 | L 38.514 | R 433.000 | Avg L 0.050 | Avg R 0.565
U 2301 | F 2301 | G 766 | D 1 | EPS 0.010 | L 38.514 | R 433.000 | Avg L 0.050 | Avg R 0.565
U 2301 | F 2301 | G 767 | D 1 | EPS 0.010 | L 38.999 | R 434.000 | Avg L 0.051 | Avg R 0.566
U 2302 | F 2302 | G 767 | D 1 | EPS 0.010 | L 38.999 | R 434.000 | Avg L 0.051 | Avg R 0.566
U 2303 | F 2303 | G 767 | D 1 | EPS 0.010 | L 38.999 | R 434.000 | Avg L 0.051 | Avg R 0.566
U 2304 | F 2304 | G 767 | D 1 | EPS 0.010 | L 38.999 | R 434.000 | Avg L 0.051 | Avg R 0.566
U 2304 | F 2304 | G 768 | D 1 | EPS 0.010 | L 39.484 | R 435.000 | Avg L 0.051 | Avg R 0.566
U 2305 | F 2305 | G 768 | D 1 | EPS 0.010 | L 39.484 | R 435.000 | Avg L 0.051 | Avg R 0.566
U 2306 | F 2306 | G 768 | D 1 | EPS 0.010 | L 39.484 | R 435.000 | Avg L 0.051 | Avg R 0.566
U 2307 | F 2307 | G 768 | D 1 | EPS 0.010 | L 39.484 | R 435.000 | Avg L 0.051 | Avg R 0.566
U 2307 | F 2307 | G 769 | D 1 | EPS 0.010 | L 39.969 | R 436.000 | Avg L 0.052 | Avg R 0.567
U 2308 | F 2308 | G 769 | D 1 | EPS 0.010 | L 39.969 | R 436.000 | Avg L 0.052 | Avg R 0.567
U 2309 | F 2309 | G 769 | D 1 | EPS 0.010 | L 39.969 | R 436.000 | Avg L 0.052 | Avg R 0.567
U 2310 | F 2310 | G 769 | D 1 | EPS 0.010 | L 39.969 | R 436.000 | Avg L 0.052 | Avg R 0.567
U 2310 | F 2310 | G 770 | D 1 | EPS 0.010 | L 40.454 | R 437.000 | Avg L 0.053 | Avg R 0.568
U 2311 | F 2311 | G 770 | D 1 | EPS 0.010 | L 40.454 | R 437.000 | Avg L 0.053 | Avg R 0.568
U 2312 | F 2312 | G 770 | D 1 | EPS 0.010 | L 40.454 | R 437.000 | Avg L 0.053 | Avg R 0.568
U 2313 | F 2313 | G 770 | D 1 | EPS 0.010 | L 40.454 | R 437.000 | Avg L 0.053 | Avg R 0.568
U 2313 | F 2313 | G 771 | D 1 | EPS 0.010 | L 40.939 | R 438.000 | Avg L 0.053 | Avg R 0.568
U 2314 | F 2314 | G 771 | D 1 | EPS 0.010 | L 40.939 | R 438.000 | Avg L 0.053 | Avg R 0.568
U 2315 | F 2315 | G 771 | D 1 | EPS 0.010 | L 40.939 | R 438.000 | Avg L 0.053 | Avg R 0.568
U 2316 | F 2316 | G 771 | D 1 | EPS 0.010 | L 40.939 | R 438.000 | Avg L 0.053 | Avg R 0.568
U 2316 | F 2316 | G 772 | D 1 | EPS 0.010 | L 41.424 | R 439.000 | Avg L 0.054 | Avg R 0.569
U 2317 | F 2317 | G 772 | D 1 | EPS 0.010 | L 41.424 | R 439.000 | Avg L 0.054 | Avg R 0.569
U 2318 | F 2318 | G 772 | D 1 | EPS 0.010 | L 41.424 | R 439.000 | Avg L 0.054 | Avg R 0.569
U 2319 | F 2319 | G 772 | D 1 | EPS 0.010 | L 41.424 | R 439.000 | Avg L 0.054 | Avg R 0.569
U 2319 | F 2319 | G 773 | D 1 | EPS 0.010 | L 41.909 | R 440.000 | Avg L 0.054 | Avg R 0.569
U 2320 | F 2320 | G 773 | D 1 | EPS 0.010 | L 41.909 | R 440.000 | Avg L 0.054 | Avg R 0.569
U 2321 | F 2321 | G 773 | D 1 | EPS 0.010 | L 41.909 | R 440.000 | Avg L 0.054 | Avg R 0.569
U 2322 | F 2322 | G 773 | D 1 | EPS 0.010 | L 41.909 | R 440.000 | Avg L 0.054 | Avg R 0.569
U 2322 | F 2322 | G 774 | D 1 | EPS 0.010 | L 41.394 | R 440.000 | Avg L 0.053 | Avg R 0.568
U 2323 | F 2323 | G 774 | D 1 | EPS 0.010 | L 41.394 | R 440.000 | Avg L 0.053 | Avg R 0.568
U 2324 | F 2324 | G 774 | D 1 | EPS 0.010 | L 41.394 | R 440.000 | Avg L 0.053 | Avg R 0.568
U 2325 | F 2325 | G 774 | D 1 | EPS 0.010 | L 41.394 | R 440.000 | Avg L 0.053 | Avg R 0.568
U 2325 | F 2325 | G 775 | D 1 | EPS 0.010 | L 41.879 | R 441.000 | Avg L 0.054 | Avg R 0.569
U 2326 | F 2326 | G 775 | D 1 | EPS 0.010 | L 41.879 | R 441.000 | Avg L 0.054 | Avg R 0.569
U 2327 | F 2327 | G 775 | D 1 | EPS 0.010 | L 41.879 | R 441.000 | Avg L 0.054 | Avg R 0.569
U 2328 | F 2328 | G 775 | D 1 | EPS 0.010 | L 41.879 | R 441.000 | Avg L 0.054 | Avg R 0.569
U 2328 | F 2328 | G 776 | D 1 | EPS 0.010 | L 41.364 | R 441.000 | Avg L 0.053 | Avg R 0.568
U 2329 | F 2329 | G 776 | D 1 | EPS 0.010 | L 41.364 | R 441.000 | Avg L 0.053 | Avg R 0.568
U 2330 | F 2330 | G 776 | D 1 | EPS 0.010 | L 41.364 | R 441.000 | Avg L 0.053 | Avg R 0.568
U 2331 | F 2331 | G 776 | D 1 | EPS 0.010 | L 41.364 | R 441.000 | Avg L 0.053 | Avg R 0.568
U 2331 | F 2331 | G 777 | D 1 | EPS 0.010 | L 41.849 | R 442.000 | Avg L 0.054 | Avg R 0.569
U 2332 | F 2332 | G 777 | D 1 | EPS 0.010 | L 41.849 | R 442.000 | Avg L 0.054 | Avg R 0.569
U 2333 | F 2333 | G 777 | D 1 | EPS 0.010 | L 41.849 | R 442.000 | Avg L 0.054 | Avg R 0.569
U 2334 | F 2334 | G 777 | D 1 | EPS 0.010 | L 41.849 | R 442.000 | Avg L 0.054 | Avg R 0.569
U 2334 | F 2334 | G 778 | D 1 | EPS 0.010 | L 42.334 | R 443.000 | Avg L 0.054 | Avg R 0.569
U 2335 | F 2335 | G 778 | D 1 | EPS 0.010 | L 42.334 | R 443.000 | Avg L 0.054 | Avg R 0.569
U 2336 | F 2336 | G 778 | D 1 | EPS 0.010 | L 42.334 | R 443.000 | Avg L 0.054 | Avg R 0.569
U 2337 | F 2337 | G 778 | D 1 | EPS 0.010 | L 42.334 | R 443.000 | Avg L 0.054 | Avg R 0.569
